id,client_id,domain,city,region,browser,device_category,date,pageviews,campaign,keyword,medium,source,avg_session_duration,bounce_rate,sessions,goal_completion_location,goal_completions,goal_conversion_rate,goal_value,conversion,source_conv,ad_cost,sale,model_ga_name,model_ga_id
47264,GA1.2.1563713819.1581322566,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,4,(not set),(not set),referral,yandex.ru,0.0007638888888887863,0.0,1,/,1,1.0,43415,1,yandex.ru,1441,1,,
47290,GA1.2.1562108715.1581329708,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,16,(not set),(not set),(none),(direct),0.0005439814814813815,0.0,1,/models/,1,1.0,11368,1,(direct),0,0,,
47291,GA1.2.1562108715.1581329708,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,16,(not set),(not provided),organic,google,0.005324074074074092,0.0,1,/models/,0,0.0,0,0,google,0,0,,
47298,GA1.2.1561667794.1581319108,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,YaBrowser,desktop,2020-02-10,4,36451549,киа комплектации и цена,cpc,yandex,0.00037037037037035425,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399295_st:search_pt:premium_p:1_s:none_dt:desktop_reg:35_ret:_apt:none&yclid=482528999434379852,0,0.0,0,0,YANDEX,505,0,,
47347,GA1.2.1558025536.1581310977,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,6,Mersedes_Krasnodar_Poisk,,cpc,google,0.0007175925925926308,0.0,1,/special/purchase/?placement=,0,0.0,0,0,google,454,0,,
47357,GA1.2.1557285480.1581316320,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Opera,desktop,2020-02-10,2,36451525,Mersedes cla цена,cpc,yandex,3.472222222211663e-05,0.0,1,/special/purchase/cla/?calltouch_tm=yd_c:36451525_gb:3435681081_ad:6081166940_ph:14000369275_st:search_pt:premium_p:2_s:none_dt:desktop_reg:35_ret:_apt:none&yclid=481799231641783454,1,1.0,41028,1,YANDEX,2728,1,cla,10.0
47381,GA1.2.1555800768.1581348511,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Android Webview,mobile,2020-02-10,2,e220_X,(not set),cpm,IG,0.0,0.0,1,/special/purchase/e220-x-line/item65704166.php,1,1.0,34241,1,ig,1741,0,e220,7.0
47443,GA1.2.1553138670.1581362044,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Opera,desktop,2020-02-10,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/models/e220/options/,1,1.0,20070,1,yandex.ru,1414,0,e220,7.0
47462,GA1.2.1552021870.1581317482,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,20,(not set),(not provided),organic,google,0.011180555555555529,0.0,1,/,0,0.0,0,0,google,0,0,,
47526,GA1.2.1548919843.1581349687,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,(not set),(not provided),organic,google,0.0,0.0,1,/,0,0.0,0,0,google,0,0,,
47570,GA1.2.1547381830.1581328007,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Internet Explorer,desktop,2020-02-10,8,(not set),(not set),organic,yandex,0.007175925925925863,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
47573,GA1.2.1546999267.1581295380,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,26902,1,google,0,0,,
47622,GA1.2.1545080217.1505022131,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Edge,desktop,2020-02-10,10,(not set),(not set),referral,yandex.ru,0.00406250000000008,0.0,1,/,1,1.0,34750,1,yandex.ru,1898,0,,
47705,GA1.2.1540839607.1581356814,cars.BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,3,(not set),(not set),organic,yandex,0.0,1.0,1,/,1,1.0,12319,1,YANDEX,0,0,,
47706,GA1.2.1540839607.1581356814,cars.BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,3,(not set),(not set),referral,BMW-keyauto-krd.ru,0.001863425925926032,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,144,0,,
47704,GA1.2.1540839607.1581356814,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,(not set),(not set),organic,yandex,0.0,0.0,1,/,1,1.0,25188,1,YANDEX,0,0,,
47708,GA1.2.1540583339.1581328184,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,4,Mersedes_Krasnodar_Poisk,,cpc,google,0.0002199074074074048,0.0,1,/special/purchase/?placement=,1,1.0,35693,1,google,1536,0,,
47893,GA1.2.1529268814.1581356892,cars.BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0030439814814815502,0.0,1,/,1,1.0,15522,1,BMW-keyauto-krd.ru,1034,0,,
47894,GA1.2.1529007591.1581354698,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,43754,1,google,0,1,,
47957,GA1.2.152514783.1581347755,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,YaBrowser,desktop,2020-02-10,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,0,0.0,0,0,yandex.ru,139,0,,
48126,GA1.2.1515898770.1581354553,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,YaBrowser,mobile,2020-02-10,10,(not set),(not set),(none),(direct),0.0036111111111110095,0.0,1,/,0,0.0,0,0,(direct),0,0,,
48240,GA1.2.1509415383.1581322881,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,2,36451549,Mersedes 2020,cpc,yandex,1.1574074074038876e-05,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399311_st:search_pt:premium_p:2_s:none_dt:desktop_reg:1107_ret:_apt:none&yclid=483399365688593256,1,1.0,20094,1,YANDEX,2794,0,,
48312,GA1.2.1506196052.1581364769,cars.BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,4,(not set),(not set),referral,BMW-keyauto-krd.ru,0.00027199074074069074,0.0,2,(entrance),1,0.5,15387,1,BMW-keyauto-krd.ru,876,0,,
48313,GA1.2.1506196052.1581364769,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,6,(not set),(not set),referral,yandex.ru,0.0005092592592592649,0.0,1,/,0,0.0,0,0,yandex.ru,185,0,,
48341,GA1.2.1503783047.1581315264,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,YaBrowser,desktop,2020-02-10,2,36451542,Mersedes стингер,cpc,yandex,0.0,0.0,1,/special/purchase/GT_AMG/?calltouch_tm=yd_c:36451542_gb:3435681372_ad:6081169341_ph:14000866560_st:search_pt:premium_p:2_s:none_dt:desktop_reg:35_ret:_apt:none&yclid=481614871987257096,1,1.0,36384,1,YANDEX,1943,0,GT_AMG,1.0
48380,GA1.2.1503729999.1576751502,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,krasnodar-kliuchavto-network-halva-2019,(not set),sem_cpc,google_go_search,0.0,0.0,1,/offers/buy/halva/,0,0.0,0,0,google_go_search,1659,0,,
48450,GA1.2.1501087627.1573559541,cars.BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,18,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0009027777777776967,0.0,6,/,1,0.16666666666666666,29348,1,BMW-keyauto-krd.ru,1296,0,,
48451,GA1.2.1501087627.1573559541,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,26,(not set),(not provided),organic,google,0.0002595949074073456,0.0,7,/,0,0.0,0,0,google,0,0,,
48457,GA1.2.1500967160.1581358104,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Opera,desktop,2020-02-10,14,(not set),(not set),referral,yandex.ru,0.004525462962962967,0.0,1,/,0,0.0,0,0,yandex.ru,106,0,,
48498,GA1.2.1499210205.1580979584,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Android Webview,mobile,2020-02-10,2,e220_X,(not set),cpm,IG,0.0,0.0,1,/special/purchase/e220-x-line/item65704166.php,1,1.0,8249,1,ig,2042,0,e220,7.0
48548,GA1.2.1495858025.1581353843,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,tablet,2020-02-10,2,(not set),(not set),referral,Mersedes.ru,0.0,0.0,1,/,1,1.0,33137,1,Mersedes.ru,1320,1,,
48597,GA1.2.1493703583.1581375061,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Android Webview,mobile,2020-02-10,8,(not set),(not set),organic,yandex,0.0006712962962962532,0.0,1,/models/glc/options/,0,0.0,0,0,YANDEX,0,0,glc,6.0
48605,GA1.2.1493498103.1580408176,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,39395,1,google,0,0,,
48636,GA1.2.1491999504.1581342038,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,15,(not set),(not set),organic,yandex,0.01013888888888892,0.0,1,/,1,1.0,14649,1,YANDEX,0,1,,
49010,GA1.2.1472544065.1575059274,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,12,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0034374999999999822,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,65,0,,
49011,GA1.2.1472544065.1575059274,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,12,(not set),(not provided),organic,google,0.002951388888888795,0.0,1,/,0,0.0,0,0,google,0,0,,
49135,GA1.2.1463665347.1581320968,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,tablet,2020-02-10,6,36451549,киа краснодар,cpc,yandex,0.001180555555555518,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399300_st:search_pt:premium_p:3_s:none_dt:tablet_reg:35_ret:_apt:none&yclid=483016434398297916,0,0.0,0,0,YANDEX,311,0,,
49210,GA1.2.1459948066.1581322705,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,36451549,Mersedes,cpc,yandex,0.0,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3436027166_ad:6082727479_ph:14002772509_st:search_pt:premium_p:2_s:none_dt:mobile_reg:35_ret:_apt:none&yclid=483472612921741052,1,1.0,18725,1,YANDEX,2204,0,,
49229,GA1.2.1457969374.1581335220,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,4,(not set),(not provided),organic,google,0.00030092592592589895,0.0,1,/,0,0.0,0,0,google,0,0,,
49256,GA1.2.1457166225.1581316914,cars.BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,4,(not set),(not set),referral,BMW-keyauto-krd.ru,2.8935185185208212e-05,0.0,2,/,0,0.0,0,0,BMW-keyauto-krd.ru,56,0,,
49257,GA1.2.1457166225.1581316914,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,4,(not set),(not provided),organic,google,0.0,0.0,2,/,1,0.5,18124,1,google,0,1,,
49285,GA1.2.1456320296.1580989320,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Internet Explorer,desktop,2020-02-10,4,(not set),(not set),organic,yandex,0.00018518518518528815,0.0,1,/,1,1.0,19623,1,YANDEX,0,1,,
49290,GA1.2.1455898445.1581306156,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,8,(not set),(not provided),organic,google,0.0023263888888889195,0.0,1,/,0,0.0,0,0,google,0,0,,
49352,GA1.2.1453567741.1565267162,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,42403,1,google,0,0,,
49369,GA1.2.1452327691.1549449087,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Internet Explorer,desktop,2020-02-10,6,(not set),(not provided),organic,google,0.002766203703703729,0.0,1,/,0,0.0,0,0,google,0,0,,
49415,GA1.2.1449752752.1572541450,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,4,(not set),(not provided),organic,google,0.00018518518518528815,0.0,1,/,0,0.0,0,0,google,0,0,,
49502,GA1.2.1443531356.1581319196,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Samsung Internet,mobile,2020-02-10,2,Mersedes_Krasnodar_Poisk,,cpc,google,0.0004629629629628873,0.0,1,/special/purchase/gls/?placement=,1,1.0,15103,1,google,2263,0,gls,2.0
49554,GA1.2.1440604591.1581317056,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,Mersedes_Krasnodar_Poisk,,cpc,google,0.0,0.0,1,/special/purchase/c200/?placement=,0,0.0,0,0,google,555,0,c200,8.0
49569,GA1.2.1439713305.1570450830,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,2,(not set),(not set),referral,keyauto-m.bitrix24.ru,0.0,0.0,2,/models/530d/,0,0.0,0,0,keyauto-m.bitrix24.ru,165,0,530d,12.0
49570,GA1.2.1439713305.1570450830,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,2,(not set),(not set),referral,keyauto-m.bitrix24.ru,0.0,0.0,2,/?keyauto_from=1,1,0.5,29896,1,keyauto-m.bitrix24.ru,1835,0,,
49583,GA1.2.1439182824.1581361416,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Opera,desktop,2020-02-10,10,(not set),(not set),(none),(direct),0.0013773148148148453,0.0,1,/,0,0.0,0,0,(direct),0,0,,
49665,GA1.2.143384303.1581342647,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,6,(not set),(not provided),organic,google,0.00215277777777767,0.0,1,/,1,1.0,42236,1,google,0,0,,
49699,GA1.2.1432127173.1581354297,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,YaBrowser,mobile,2020-02-10,18,(not set),(not set),referral,BMW-keyauto-krd.ru,0.009745370370370265,0.0,1,/,1,1.0,9473,1,BMW-keyauto-krd.ru,1111,0,,
49743,GA1.2.142949956.1581356601,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Android Webview,mobile,2020-02-10,2,(not set),(not set),organic,yandex,0.0,0.0,1,/offers/buy/lizing-dlya-fizicheskikh-lits/,0,0.0,0,0,YANDEX,0,0,,
49772,GA1.2.1428722648.1581360149,cars.BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,6,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0027006134259259795,0.0,3,/,1,0.3333333333333333,41636,1,BMW-keyauto-krd.ru,1431,0,,
49771,GA1.2.1428722648.1581360149,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,6,(not set),(not set),referral,yandex.ru,0.0,0.0,3,/,1,0.3333333333333333,9595,1,yandex.ru,1281,0,,
49792,GA1.2.1427247411.1581327635,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,8,(not set),(not provided),organic,google,0.0004745370370369262,0.0,1,/,1,1.0,42900,1,google,0,0,,
49805,GA1.2.1426887423.1571690062,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,YaBrowser,mobile,2020-02-10,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/models/c180/options/,0,0.0,0,0,yandex.ru,140,0,c180,9.0
49904,GA1.2.1421764815.1538116663,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,8,(not set),(not provided),organic,google,0.0008680555555555801,0.0,1,/,1,1.0,16875,1,google,0,0,,
49930,GA1.2.1420542202.1581311147,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,4,Mersedes_Krasnodar_Poisk,,cpc,google,0.00018518518518528815,0.0,1,/special/purchase/?placement=,1,1.0,36242,1,google,1571,0,,
50122,GA1.2.1410319870.1580921060,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,42,(not set),(not provided),organic,google,0.00796875000000008,0.0,2,/special/legko-plus/,0,0.0,0,0,google,0,0,,
50123,GA1.2.1410319870.1580921060,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,42,(not set),(not provided),organic,google,0.00796875000000008,0.0,2,(entrance),0,0.0,0,0,google,0,0,,
50208,GA1.2.1405043468.1581312840,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,2,Mersedes_Krasnodar_Poisk,,cpc,google,0.0,0.0,1,/special/purchase/?placement=,0,0.0,0,0,google,342,0,,
50386,GA1.2.1397111824.1581330692,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,2,(not set),(not provided),organic,google,0.0,0.0,1,/buy/order_credit/,1,1.0,21267,1,google,0,0,,
50497,GA1.2.1391649611.1581358381,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Android Webview,mobile,2020-02-10,4,e220_X,(not set),cpm,IG,0.00023148148148144365,0.0,1,/special/purchase/e220-x-line/item65704166.php,0,0.0,0,0,ig,222,0,e220,7.0
50636,GA1.2.1384393533.1564640190,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,12,(not set),(not provided),organic,google,0.0015624999999999112,0.0,1,/,1,1.0,26440,1,google,0,0,,
50645,GA1.2.1383727889.1581362546,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,6,(not set),(not provided),organic,google,0.0013541666666667671,0.0,1,/,0,0.0,0,0,google,0,0,,
50693,GA1.2.1382308309.1581343767,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,(not set),(not set),referral,yandex.ru,1.1574074074038876e-05,0.0,1,/models/gls/options/,1,1.0,33555,1,yandex.ru,1865,0,gls,2.0
50729,GA1.2.1380624528.1581324313,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,36451549,киа официальный сайт,cpc,yandex,0.0,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399298_st:search_pt:premium_p:1_s:go.mail.ru_dt:mobile_reg:35_ret:_apt:none&yclid=483893652989188426,1,1.0,37412,1,YANDEX,2381,0,,
50752,GA1.2.1378885877.1580989217,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,8,(not set),(not provided),organic,google,0.00037037037037035425,0.0,2,/buy/calc/?model=c200,1,0.5,9843,1,google,0,0,c200,8.0
50753,GA1.2.1378885877.1580989217,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,8,(not set),(not provided),organic,google,0.00037037037037035425,0.0,2,/,1,0.5,27339,1,google,0,0,,
50800,GA1.2.1376768398.1581342916,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,4,(not set),(not set),(none),(direct),5787037.03713046,0.0,2,/,0,0.0,0,0,(direct),0,0,,
50814,GA1.2.1376211836.1568192904,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Internet Explorer,desktop,2020-02-10,2,(not set),(not set),(none),(direct),0.0,0.0,1,/?keyauto_from=1,1,1.0,17284,1,(direct),0,0,,
50878,GA1.2.1371274751.1581318365,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,4,(not set),(not provided),organic,google,0.0002546296296295214,0.0,1,/,0,0.0,0,0,google,0,0,,
51116,GA1.2.1358960937.1566369191,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,(not set),(not provided),organic,google,0.0,0.0,1,/?keyauto_from=1,0,0.0,0,0,google,0,0,,
51165,GA1.2.1355173459.1570453720,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,4,(not set),(not provided),organic,google,0.0,0.0,2,/,0,0.0,0,0,google,0,0,,
51170,GA1.2.1354853221.1581314493,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,6,36451525,Mersedes cla,cpc,yandex,0.0006481481481481755,0.0,1,/special/purchase/cla/?calltouch_tm=yd_c:36451525_gb:3435681082_ad:6081166942_ph:14000865345_st:search_pt:premium_p:3_s:none_dt:desktop_reg:35_ret:_apt:none&yclid=481320736271928406,0,0.0,0,0,YANDEX,412,0,cla,10.0
51178,GA1.2.135417734.1581341688,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,8,(not set),(not provided),organic,google,0.0014467592592593004,0.0,1,/,0,0.0,0,0,google,0,0,,
51224,GA1.2.1351389239.1581355983,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Samsung Internet,mobile,2020-02-10,6,(not set),(not set),(none),(direct),0.00159722222222225,0.0,1,/,0,0.0,0,0,(direct),0,0,,
51258,GA1.2.1349489840.1581359995,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,1,1.0,24592,1,yandex.ru,915,0,,
51266,GA1.2.134896497.1580674769,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,8,(not set),(not provided),organic,google,0.0002662037037037823,0.0,1,/models/proc180/desc/,1,1.0,40799,1,google,0,0,c180,9.0
51366,GA1.2.1343591069.1581092719,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,8,(not set),(not provided),organic,google,0.0011921296296295567,0.0,1,(entrance),0,0.0,0,0,google,0,1,,
51372,GA1.2.1343428150.1581362279,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,8,(not set),(not provided),organic,google,0.0005324074074073426,0.0,1,/,0,0.0,0,0,google,0,0,,
51385,GA1.2.1343083917.1581362793,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,28,(not set),(not provided),organic,google,0.00490740740740736,0.0,1,/,0,0.0,0,0,google,0,0,,
51466,GA1.2.1338269663.1576857946,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,8,(not set),(not provided),organic,google,0.00288194444444434,0.0,1,/,1,1.0,36558,1,google,0,0,,
51501,GA1.2.1336167258.1581320569,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,14,(not set),(not provided),organic,google,0.0027314814814813904,0.0,1,/,1,1.0,24256,1,google,0,0,,
51521,GA1.2.1335512186.1581322793,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Samsung Internet,mobile,2020-02-10,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,1,1.0,17791,1,yandex.ru,582,0,,
51622,GA1.2.1329787820.1581342438,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,4,(not set),(not set),(none),(direct),3.472222222211663e-05,0.0,1,/models/c180_sw/desc/,1,1.0,8609,1,(direct),0,1,c180,9.0
51623,GA1.2.1329787820.1581342438,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,4,(not set),(not set),(none),(direct),3.472222222211663e-05,0.0,1,/models/c180_sw/options/,1,1.0,24359,1,(direct),0,0,c180,9.0
51624,GA1.2.1329787820.1581342438,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,4,(not set),(not provided),organic,google,5.7870370370416424e-05,0.0,1,/models/c180_sw/desc/,1,1.0,19529,1,google,0,0,c180,9.0
51625,GA1.2.1329787820.1581342438,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari,mobile,2020-02-10,4,(not set),(not provided),organic,google,5.7870370370416424e-05,0.0,1,/models/c180_sw/options/,1,1.0,30673,1,google,0,0,c180,9.0
51630,GA1.2.132944046.1578414277,cars.BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,YaBrowser,desktop,2020-02-10,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0006018518518517979,0.0,1,/,1,1.0,32311,1,BMW-keyauto-krd.ru,1643,0,,
51629,GA1.2.132944046.1578414277,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,YaBrowser,desktop,2020-02-10,2,(not set),(not set),referral,BMW.ru,0.0,0.0,1,/,1,1.0,25909,1,BMW.ru,1573,1,,
51641,GA1.2.1328901402.1580386955,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Safari (in-app),mobile,2020-02-10,2,e220_X,(not set),cpm,IG,0.0,0.0,1,/special/purchase/e220-x-line/item65704166.php,0,0.0,0,0,ig,326,0,e220,7.0
51709,GA1.2.1326260824.1581329213,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,desktop,2020-02-10,8,(not set),(not set),referral,go.mail.ru,0.0008564814814815412,0.0,1,/?keyauto_from=1,0,0.0,0,0,go.mail.ru,116,0,,
51742,GA1.2.1324920728.1574594045,cars.BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,YaBrowser,desktop,2020-02-10,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0013541666666667671,0.0,1,(entrance),0,0.0,0,0,BMW-keyauto-krd.ru,84,0,,
51743,GA1.2.1324920728.1574594045,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,YaBrowser,desktop,2020-02-10,10,(not set),(not set),referral,yandex.ru,0.0012384259259259345,0.0,1,/,1,1.0,32605,1,yandex.ru,714,0,,
51985,GA1.2.1309765890.1581325115,Mersedes-krasnodar.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,6,Mersedes_Krasnodar_Poisk,,cpc,google,0.0009027777777776967,0.0,1,/special/purchase/?placement=,0,0.0,0,0,google,370,0,,
52092,GA1.2.1303270549.1581319570,BMW-keyauto-krd.ru,Krasnodar,Krasnodar Krai,Chrome,mobile,2020-02-10,4,(not set),(not provided),organic,google,0.00018518518518528815,0.0,1,/?keyauto_from=1,1,1.0,26541,1,google,0,0,,
